CODMUN,Ano,IDEB,AlunosAI,TotalEscolas,Aluno/Escola,TemAgua,TemEnergia,TemEsgoto,Alimentacao,Internet,Biblioteca,Aluno/Docente,TotalDocentes,Escolaridade,ComPos,Concursado,Temporario,Terceirizado,CLT,CO_REGIAO,CO_UF,TotalAlunos,SexoMasc,SexoFem,Branco,Preto,Pardo,Amarelo,Indigena,Urbano,Deficiencia,PIBpcapita,Caracterização do órgão gestor ,Sexo,EscolaridadeGestor,PosGestor,capac.gestao,PME,Pcarr,ConsEd,ConsFundeb,ConsAlim,ConsTransp,SelecDir,OrdDesp,pibmun,IDHM ,gini,poppobre,popextpobre,partido,rend,saeb,invest,investAluno,tpcons
2807600,2014,3.432974809,0.563826776,18,207,1,1,1,1,0.222222222,0.012345679,19.81914894,188,0.559397163,0.494680851,0.744680851,0.25,0.005319149,0.005181347,2,28,3726,0.5496511,0.4503489,0.075415996,0.059849705,0.661835749,0.006977992,0.003488996,0.647074611,0.055555556,10643.22741,1,1,3,1,1,0,1,1,1,1,1,1,0,258109,0.598,0.345,10.661,-0.561,3,0.730761598,122270398.1,61135199.05,16407.72921,1
2804904,2014,3.43877367,0.649233544,22,106.1818182,1,1,0.954545455,1,0.045454545,0,19.46666667,120,0.536111111,0.466666667,0.625,0.366666667,0.008333333,0,2,28,2336,0.53895548,0.461044521,0.054794521,0.014554795,0.531678082,0.002996575,0.000856164,0.221318493,0.018407534,13161.46601,1,0,2,0,0,0,1,1,1,1,0,1,0,184682,0.573,0.435,17.124,-1.997,1,0.773747864,69844169.58,28550968.57,12222.1612,0
2405801,2014,3.253316195,0.684832905,36,111.0555556,0.972222222,1,1,1,0.222222222,0.00308642,18.17272727,220,0.525,0.45,0.659090909,0.336363636,0,0.004504505,2,24,3998,0.523511756,0.476488244,0.084792396,0.009254627,0.232116058,0.001750875,0.000750375,0.654077039,0.013756878,15383.54737,0,0,3,1,0,0,1,1,1,1,0,1,0,528025,0.588,0.454,16.93,3.978,1,0.789025406,100309344.9,43604923.43,10906.6842,1
2701209,2014,3.197877359,0.597877359,11,164.2727273,0.909090909,1,1,1,0.090909091,0.008264463,27.8,65,0.576923077,0.630769231,0.630769231,0.369230769,0,0,2,27,1807,0.532374101,0.467625899,0.081903708,0.04039845,0.553956835,0.004980631,0.000553403,0.734366353,0.026009961,6535.08993,0,1,3,1,1,0,1,0,1,1,0,1,1,70416,0.548,0.45,21.77,8.883,2,0.731711072,58677043.62,28075483.74,15537.06903,0
2901007,2014,4.247204161,0.847204161,34,95.47058824,0.882352941,1,1,1,0.235294118,0.021626298,23.0212766,141,0.498817967,0.361702128,0.645390071,0.361702128,0,0,2,29,3246,0.547134935,0.452865065,0.09211337,0.155268022,0.655576094,0,0.000616143,0.686383241,0.070856439,7834.422611,1,0,3,1,1,1,1,1,1,1,0,1,0,294237,0.579,0.467,15.686,3.482,3,0.815081941,115966805.7,57983402.86,17863.0323,1
2800506,2014,3.444861111,0.603472222,15,188.6,1,1,1,1,0.066666667,0,24.38793103,116,0.663793103,0.681034483,1,0,0,0,2,28,2829,0.493107105,0.506892895,0.119123365,0.043124779,0.497348887,0.00989749,0.001060445,0.483209615,0.02368328,9082.322072,1,0,3,1,1,0,1,1,1,1,1,1,0,163445,0.598,0.36,9.953,-0.643,1,0.70319344,81072637.57,37217659.68,13155.76517,0
2509057,2014,1.8834476,0.627815867,10,104.7,1,1,1,1,0.3,0.01,14.74647887,71,0.615023474,0.61971831,0.492957746,0.507042254,0,0,2,25,1047,0.552053486,0.447946514,0.051575931,0.003820439,0.049665712,0,0.640878701,0.593123209,0.049665712,8244.759131,0,0,2,0,1,0,1,1,1,1,0,1,0,67945,0.506,0.418,14.839,-2.614,3,0.695276153,39975992.41,19848408.26,18957.40999,0
2708907,2014,3.403169572,0.573692552,10,194.9,1,1,1,1,0.9,0,21.8988764,89,0.597378277,0.651685393,0.606741573,0.404494382,0,0,2,27,1949,0.527449974,0.472550026,0.085684967,0.036428938,0.33760903,0.001026167,0.001026167,0.898409441,0.070805541,7927.340156,1,0,2,0,0,0,1,0,1,1,0,1,1,104966,0.681,0.39,11.959,2.364,2,0.735805547,57376443.06,28613117.94,14680.92249,0
2410405,2014,3.213106796,0.590152566,6,242.3333333,1,1,1,1,0.5,0.25,18.88311688,77,0.463203463,0.311688312,0.896103896,0.103896104,0,0,2,24,1454,0.528885832,0.471114168,0.032324622,0.004126547,0.158872077,0.009628611,0.000687758,0.400962861,0.021320495,6719.884123,0,0,3,1,1,0,1,1,1,1,0,1,0,61877,0.56,0.43,25.478,7.64,3,0.786943102,42531013.62,19400381.04,13342.7655,0
2803005,2014,4.042774213,0.606935533,46,145.1521739,1,1,1,1,0.326086957,0.017013233,25.00749064,267,0.560549313,0.516853933,0.996254682,0.007490637,0,0,2,28,6677,0.522839599,0.477160401,0.086266287,0.020817733,0.55773551,0.001497679,0.002995357,0.486146473,0.041335929,8355.532104,1,0,2,0,1,1,1,1,1,1,0,1,0,343546,0.574,0.382,13.153,-1.034,2,0.81031273,187883940.1,91056638.22,13637.35783,1
2509107,2014,3.416063348,0.693438914,21,91.33333333,0.80952381,1,1,1,0.619047619,0.002267574,18.62135922,103,0.69579288,0.776699029,0.883495146,0.116504854,0,0,2,25,1918,0.537017727,0.462982273,0.148070907,0.035974974,0.759124088,0.000521376,0.001042753,0.811261731,0.057872784,6935.353822,0,0,2,0,1,0,1,1,1,1,0,1,0,150518,0.524,0.377,11.967,-1.831,3,0.775742648,0,0,0,1
2705606,2014,3.276894294,0.564078578,15,148.8666667,1,1,1,1,0.133333333,0.004444444,21.06603774,106,0.570754717,0.547169811,0.783018868,0.216981132,0,0,2,27,2233,0.514554411,0.485445589,0.120017913,0.030452306,0.499776086,0.00447828,0.006269592,0.833407971,0.02731751,7858.728761,1,0,3,1,1,0,1,0,1,1,0,1,0,98886,0.537,0.413,21.608,7.424,2,0.788430682,45496483.59,16598914.17,7433.4591,0
2701704,2014,3.824616368,0.524616368,18,184.7222222,1,1,1,1,0.444444444,0.049382716,25.18939394,132,0.579545455,0.575757576,0.795454545,0.196969697,0.007575758,0,2,27,3325,0.523609023,0.476390977,0.111578947,0.007819549,0.528120301,0,0,0.781954887,0.07518797,8370.998465,0,1,3,1,1,0,1,1,1,1,0,0,1,147254,0.591,0.368,19.601,5.515,2,0.829053645,91545753.63,40950786.58,12316.02604,0
2802908,2014,3.929328728,0.66166091,51,130,1,1,1,1,0.31372549,0.009611688,19.96987952,332,0.590361446,0.536144578,0.957831325,0.060240964,0.006024096,0.003012048,2,28,6630,0.539668175,0.460331825,0.181447964,0.047662142,0.614027149,0.001659125,0.000603318,0.563499246,0.0173454,15456.54488,1,0,3,1,0,0,1,1,1,1,0,1,0,1433316,0.663,0.39,6.492,-0.374,1,0.80500585,261218554.7,130609277.3,19699.74017,1
2511509,2014,3.298239824,0.711771177,10,99.2,0.4,1,1,1,0.3,0,14.37681159,69,0.528985507,0.434782609,0.782608696,0.217391304,0,0,2,25,992,0.546370968,0.453629032,0.166330645,0.041330645,0.661290323,0.001008065,0,0.695564516,0.048387097,6288.188039,0,0,2,0,0,0,1,1,1,1,0,1,0,73603,0.554,0.402,12.867,-1.943,1,0.773439213,39186346.14,18231918.45,18378.95005,1
2800407,2014,0.971084337,0.626506024,20,77.75,1,1,1,1,0.15,0,20.73333333,75,0.491111111,0.36,0.96,0.053333333,0,0,2,28,1555,0.539549839,0.460450161,0.024437299,0.019935691,0.679099679,0.010932476,0,0.299678457,0.018649518,9581.262542,1,0,3,1,1,0,1,1,1,1,0,1,0,102366,0.615,0.375,12.869,-1.024,2,0.81515647,64319318.05,31989353.87,20571.93175,0
2516151,2014,4.166193853,0.541371158,5,81.6,1,1,1,1,0.2,0,14.06896552,29,0.597701149,0.620689655,0.965517241,0.034482759,0,0,2,25,408,0.492647059,0.507352941,0.223039216,0.012254902,0.487745098,0.00245098,0,0.81372549,0.031862745,7271.467756,0,0,2,0,0,0,1,1,1,1,0,1,0,24919,0.548,0.41,14.716,-2.631,2,0.764644388,17139285.27,8186903.73,20065.94051,1
2706901,2014,3.409352218,0.55342637,12,384.5,1,1,1,1,0.75,0.006944444,29.01886792,159,0.559748428,0.496855346,0.981132075,0.018867925,0,0.006134969,2,27,4614,0.539011704,0.460988297,0.046814044,0.011486779,0.187472909,0.000433463,0.001083658,0.964889467,0.056350238,12779.46391,0,1,3,1,1,1,1,1,1,1,0,1,1,449236,0.629,0.383,15.91,5.083,2,0.788610596,134977187.3,67488593.63,14626.91669,1
2915106,2014,3.686121777,0.676906199,19,89.84210526,0.894736842,0.894736842,1,1,0.263157895,0.002770083,24.04225352,71,0.579812207,0.521126761,1,0,0,0,2,29,1707,0.508494435,0.491505565,0.072642062,0.089045108,0.41066198,0,0.002929115,0.856473345,0.072642062,7762.999256,0,1,3,1,0,0,1,1,1,1,0,1,1,104397,0.503,0.383,20.361,3.936,3,0.794082793,50739637.7,24593414.72,14407.38999,0
2705002,2014,3.949185113,0.622962783,59,70,1,1,1,1,0.06779661,0.000287274,18.27433628,226,0.637168142,0.747787611,0.544247788,0.455752212,0,0,2,27,4130,0.550847458,0.449152542,0.106779661,0.019612591,0.63874092,0.000726392,0,0.304600484,0.083535109,5658.383647,0,0,3,1,0,0,1,0,1,1,0,1,0,145188,0.52,0.428,26.178,13.842,1,0.923728824,171740002.7,82416373.33,19955.53834,0
2411429,2014,6.1,1,2,109,1,1,1,1,0.5,0,18.16666667,12,0.486111111,0.333333333,0.75,0.25,0,0,2,24,218,0.513761468,0.486238532,0.834862385,0,0.059633028,0,0,0.857798165,0.027522936,11925.89139,1,0,3,1,0,0,1,1,1,1,1,1,0,31735,0.634,0.333,11.384,2.086,2,0.94858,12999823.08,5208130.68,23890.50771,0
2412302,2014,3.026416667,0.609166667,12,112.3333333,1,1,1,1,0.416666667,0.027777778,20.11940299,67,0.621890547,0.582089552,0.746268657,0.253731343,0,0,2,24,1348,0.540059347,0.459940653,0.048219585,0.008902077,0.433976261,0.002967359,0.002967359,0.896142433,0.114985163,5980.512872,0,0,3,1,1,1,1,1,1,1,0,0,0,77125,0.607,0.406,18.548,5.581,3,0.71592179,47020713.57,20981902.55,15565.20961,1
2512754,2014,4.343626571,0.563734291,8,67.25,0.5,1,1,1,0.625,0,11.69565217,46,0.554347826,0.608695652,0.586956522,0.413043478,0,0,2,25,538,0.49070632,0.50929368,0.055762082,0.027881041,0.144981413,0.003717472,0,0.576208178,0.018587361,7525.047887,1,0,3,1,1,0,1,1,1,1,0,1,0,33471,0.529,0.402,12.619,-1.767,2,0.967937452,25131261.96,12534817.17,23298.91667,1
2928059,2014,3.155673222,0.586485124,28,79.39285714,0.964285714,0.892857143,1,1,0.178571429,0.00127551,19.67256637,113,0.548672566,0.504424779,0.805309735,0.203539823,0.008849558,0,2,29,2223,0.520017994,0.479982006,0.047683311,0.030589294,0.435447593,0.000449843,0,0.83265857,0.020242915,6562.792768,0,0,3,1,1,1,1,1,1,1,0,1,0,89116,0.515,0.383,16.756,3.202,2,0.719037983,55320052.56,27660026.28,12442.6569,1
2706109,2014,4.00979405,0.524485126,21,102.6666667,1,1,1,1,0.142857143,0.002267574,20.93203883,103,0.674757282,0.893203883,0.514563107,0.485436893,0,0,2,27,2156,0.550556586,0.449443414,0.185528757,0.015306122,0.493970315,0.000463822,0,0.801948052,0.030612245,5227.975705,0,0,2,0,1,1,1,0,1,1,0,1,1,60038,0.564,0.413,21.897,10.163,2,0.940586227,54137653.73,26556506.71,12317.4892,0
2803609,2014,3.035281463,0.623520975,15,197.6666667,1,1,1,1,0.333333333,0.004444444,22.12686567,134,0.608208955,0.582089552,0.902985075,0.097014925,0,0,2,28,2965,0.532546374,0.467453626,0.028667791,0.030016863,0.511973019,0.000674536,0.000674536,0.506576729,0.028330523,36166.22032,1,1,3,1,1,0,1,1,1,1,0,1,0,1042853,0.663,0.367,9.286,-0.609,2,0.743609041,202262976.3,92617640.46,31236.97823,1
2916104,2014,3.287144362,0.574288725,17,168.5882353,1,1,1,1,0.647058824,0.031141869,25.14035088,114,0.614035088,0.745614035,0.289473684,0.710526316,0,0,2,29,2866,0.513607816,0.486392184,0.026866713,0.038729937,0.747383112,0.00209351,0,0.980809491,0.12491277,8611.026028,1,1,3,1,0,0,1,1,1,1,0,1,1,193541,0.621,0.525,13.292,3.242,2,0.695004922,87321588.22,42845366,14949.53454,1
2802106,2014,3.452888583,0.593535076,31,241.3548387,1,1,1,1,0.64516129,0.004162331,24.77483444,302,0.514900662,0.394039735,0.877483444,0.139072848,0,0,2,28,7482,0.531809677,0.468190323,0.050788559,0.044239508,0.602780005,0.008420209,0.00227212,0.787890938,0.063084737,26303.12916,1,0,3,1,1,0,1,1,1,1,0,0,1,1787377,0.668,0.39,8.149,-0.555,1,0.777879735,278642604.9,129479855.1,17305.51391,1
2404408,2014,3.759624413,0.596244132,7,124.4285714,1,1,1,1,0.714285714,0.081632653,21.775,40,0.645833333,0.65,0.625,0.375,0,0,2,24,871,0.52238806,0.47761194,0.174512055,0.013777268,0.437428243,0.008036739,0.001148106,0.703788749,0.044776119,13704.61293,1,1,2,0,1,0,1,1,1,1,0,1,0,138403,0.656,0.397,9.338,2.097,2,0.789463948,36972424.56,18042012.96,20714.13658,0
2512507,2014,4.377443927,0.577443927,60,81.96666667,0.6,1,0.983333333,1,0.066666667,0.001111111,17.88363636,275,0.537575758,0.509090909,0.538181818,0.458181818,0.003636364,0,2,25,4918,0.523383489,0.476616511,0.185237902,0.014436763,0.361529077,0.003253355,0,0.521553477,0.034566897,9054.120138,1,0,3,1,1,1,1,1,1,1,1,1,0,388277,0.582,0.377,9.961,-1.341,2,0.861120753,186427523.3,88782044.53,18052.4694,0
2514453,2014,3.714979757,0.643724696,7,111.7142857,0.285714286,1,1,1,0.142857143,0.020408163,14.75471698,53,0.628930818,0.679245283,0.547169811,0.452830189,0,0,2,25,782,0.540920716,0.459079284,0.184143223,0.020460358,0.726342711,0.008951407,0,0.581841432,0.043478261,6561.610968,1,0,3,1,0,0,1,1,1,1,0,1,0,38169,0.517,0.418,14.685,-2.457,2,0.835171931,33820000.4,16784289.61,21463.28595,1
2802205,2014,3.254153846,0.756923077,10,64.9,1,1,1,1,0.2,0,17.54054054,37,0.563063063,0.621621622,1,0,0,0,2,28,649,0.531587057,0.468412943,0.047765794,0.00770416,0.514637905,0,0.001540832,0.770416025,0.055469954,9751.738606,0,1,2,0,0,0,1,1,1,1,1,1,0,54132,0.603,0.352,12.596,-0.988,2,0.772421046,28102245.1,14025629.15,21611.13891,1
2803906,2014,3.454831782,0.61059413,12,122.0833333,1,1,1,1,0.083333333,0,19.27631579,76,0.493421053,0.342105263,1,0,0,0,2,28,1465,0.483959044,0.516040956,0.064846416,0.007508532,0.425938567,0,0,0.404778157,0.012969283,8575.412032,0,0,3,1,0,0,1,1,1,1,1,1,0,107621,0.606,0.337,9.39,-0.513,3,0.714302297,53846227.27,25624844.78,17491.36162,1
2807006,2014,2.288927944,0.618629174,10,50.4,1,1,1,1,0.1,0,14.82352941,34,0.612745098,0.588235294,0.911764706,0.088235294,0,0,2,28,504,0.535714286,0.464285714,0.099206349,0.007936508,0.507936508,0,0,0.706349206,0.03968254,8421.424117,1,0,3,1,0,0,1,1,1,1,0,1,1,32684,0.586,0.367,10.806,-0.834,3,0.468046172,20243088.34,10103369.66,20046.36837,1
2401206,2014,3.678893905,0.631489842,9,201.8888889,1,1,1,1,0.333333333,0.111111111,17.6407767,103,0.477346278,0.32038835,0.834951456,0.165048544,0,0,2,24,1817,0.522839846,0.477160154,0.12383049,0.026417171,0.487616951,0.002201431,0,0.648321409,0.051183269,17764.358,1,1,2,0,0,1,1,1,1,1,0,1,1,247013,0.598,0.43,16.991,4.311,1,0.830037097,60561297.6,28371915.48,15614.70307,1
2805109,2014,3.322348817,0.537248028,5,240,1,1,1,1,0.8,0,21.81818182,55,0.627272727,0.636363636,0.981818182,0.018181818,0,0,2,28,1200,0.5175,0.4825,0.048333333,0.015833333,0.455,0.0025,0,0.571666667,0.126666667,7359.883401,0,1,2,0,1,0,1,1,1,1,0,1,0,68992,0.611,0.39,11.814,-1.021,2,0.786985435,49588349.92,24760343.46,20633.61955,1
2806800,2014,3.522528736,0.63908046,13,97.38461538,1,1,1,1,0.076923077,0.00591716,18.34782609,69,0.526570048,0.449275362,0.913043478,0.086956522,0,0,2,28,1266,0.525276461,0.474723539,0.218799368,0.019747235,0.72985782,0.000789889,0,0.628751975,0.033175355,8907.813815,0,1,2,0,1,0,1,1,1,1,0,1,0,96979,0.607,0.307,8.3,-0.51,3,0.72614348,36661549.47,16562436.77,13082.4935,1
2900900,2014,3.604,0.586666667,12,74.5,1,0.916666667,0.916666667,1,0.25,0.006944444,14.41935484,62,0.620967742,0.677419355,0.661290323,0.225806452,0,0.111111111,2,29,894,0.531319911,0.46868009,0.060402685,0.05033557,0.610738255,0.004474273,0.001118568,0.940715884,0.062639821,11103.92798,0,1,2,0,0,0,1,1,1,1,0,1,0,69222,0.522,0.383,17.873,2.9,2,0.787478653,31705609.86,15826904.31,17703.47238,1
2502102,2014,2.345602606,0.617263844,16,38.875,0.8125,1,1,1,0.125,0,8.885714286,70,0.580952381,0.657142857,0.771428571,0.228571429,0,0,2,25,622,0.498392283,0.501607717,0.202572347,0.014469453,0.498392283,0.003215434,0,0.713826367,0.025723473,6260.264079,1,0,3,1,1,0,1,1,1,1,0,1,0,34682,0.573,0.377,10.673,-1.691,2,0.910813342,0,0,0,0
2806701,2014,3.586096524,0.836209052,37,120.027027,0.972972973,1,0.945945946,1,0.27027027,0.011687363,24.26775956,183,0.545537341,0.519125683,0.994535519,0.005464481,0,0,2,28,4441,0.523080387,0.476919613,0.043683855,0.036253096,0.634316595,0.008331457,0,0.80680027,0.043683855,9107.040588,1,1,3,1,1,0,1,1,1,1,1,1,1,781512,0.684,0.352,6.806,-0.46,3,0.778574036,178051173.8,83207087.82,18736.11525,1
2923308,2014,3.252764977,0.503072197,12,116,1,1,1,1,0.416666667,0.0625,20.7761194,67,0.467661692,0.28358209,0.970149254,0.029850746,0,0,2,29,1392,0.517241379,0.482758621,0.010057471,0.153017241,0.463362069,0.005747126,0.000718391,0.836206897,0.040948276,5282.072206,0,0,2,0,1,1,1,1,1,1,0,1,0,46598,0.563,0.375,15.292,2.534,2,0.688529503,41768933.7,20884466.85,15003.20894,0
2925253,2014,3.020618557,0.525773196,30,94.3,0.933333333,0.9,1,1,0.3,0,20.5,138,0.632850242,0.695652174,0.985507246,0.014492754,0,0,2,29,2829,0.526687876,0.473312124,0.04135737,0.013078826,0.445387063,0.002474373,0.000706964,0.553905974,0.183457052,5909.024689,0,0,2,0,1,1,1,1,1,1,0,1,0,95974,0.538,0.408,20.037,5.468,1,0.725724093,82911947.2,40924713.2,14466.14111,0
2805208,2014,3.749604222,0.617414248,9,85.33333333,1,1,1,1,0.222222222,0,16.69565217,46,0.601449275,0.608695652,0.97826087,0.02173913,0,0,2,28,768,0.505208333,0.494791667,0.055989583,0.006510417,0.641927083,0.00390625,0.001302083,0.782552083,0.026041667,10380.27962,1,0,3,1,1,0,1,1,1,1,0,1,0,66226,0.602,0.315,7.088,-0.553,3,0.763015628,30802151.23,14013433.04,18246.6576,0
1303205,2014,4.060772452,0.651931131,18,115.3333333,1,0.944444444,0.888888889,1,0.222222222,0.049382716,18.05217391,115,0.566666667,0.582608696,0.32173913,0.713043478,0,0,1,13,2076,0.490847784,0.509152216,0.05105973,0.009152216,0.659922929,0.000963391,0.041425819,0.744701349,0.007707129,6538.57265,1,1,3,1,0,0,0,0,0,0,0,1,0,112457,0.568,0.457,17.452,0.982,3,0.873516378,47812427.82,23791990.71,11460.49649,0
2805307,2014,3.691522763,0.691522763,8,165.625,1,1,1,1,0,0.0625,18.66197183,71,0.572769953,0.478873239,0.704225352,0.295774648,0,0,2,28,1325,0.543396226,0.456603774,0.122264151,0.017358491,0.489811321,0.005283019,0.002264151,0.68,0.019622642,10498.10534,1,1,2,0,0,0,1,1,0,0,0,1,0,94179,0.623,0.397,12.866,-1.144,1,0.792549546,68817702.32,31742449.62,23956.56575,1
2206605,2014,2.740982013,0.568303354,24,85.125,1,0.875,0.916666667,1,0.041666667,0.001736111,12.38181818,165,0.607070707,0.751515152,0.745454545,0.254545455,0,0,2,22,2043,0.51052374,0.48947626,0.044052863,0.035242291,0.42927068,0.005384239,0.000489476,0.302985805,0.032794909,9648.258883,1,0,3,1,1,0,1,1,1,1,0,1,0,100737,0.522,0.444,20.518,-2.034,3,0.708180873,62588102.76,30790606.44,15071.2709,1
5209457,2014,5.5,1,2,75,1,1,1,1,0.5,0,18.75,8,0.833333333,1,0.125,0.875,0,0,5,52,150,0.493333333,0.506666667,0.213333333,0.06,0.56,0,0,0.753333333,0.026666667,13293.21865,1,0,3,1,0,0,1,1,1,1,0,1,0,28939,0.728,0.337,5.846,-0.708,2,0.96145,12399651.06,6199504.77,41330.0318,0
5216452,2014,5.8,1,2,167,1,1,1,1,1,0.25,15.9047619,21,0.357142857,0.047619048,0.666666667,0.380952381,0,0,5,52,334,0.601796407,0.398203593,0.326347305,0.026946108,0.377245509,0,0.002994012,1,0.026946108,100665.5375,1,0,3,1,1,0,1,1,1,1,0,0,1,311057,0.755,0.384,3.542,-0.179,3,0.977382,24498573.54,11921546.07,35693.25171,1
1100809,2014,3.888220655,0.840315222,9,273.4444444,1,1,1,1,0.555555556,0,30.38271605,81,0.481481481,0.37037037,0.913580247,0.086419753,0,0,1,11,2461,0.534741975,0.465258025,0.101991061,0.024380333,0.245022349,0.002844372,0.002031694,0.633888663,0.042665583,13466.73627,1,1,1,0,0,0,1,1,1,1,0,1,0,317451,0.698,0.387,6.082,1.741,3,0.790544359,89391471.74,44663629.36,18148.56943,1
2926103,2014,3.848387097,0.548387097,12,132.8333333,0.833333333,1,1,1,0.25,0.027777778,18.32183908,87,0.549808429,0.471264368,0.91954023,0.08045977,0,0,2,29,1594,0.512547051,0.487452949,0.065244668,0.029485571,0.294855709,0.003764115,0,0.626097867,0.124843162,6789.653948,1,1,2,0,1,1,0,1,1,1,0,1,1,89685,0.589,0.383,14.921,2.726,2,0.822963258,60011158.89,29969079.27,18801.17896,0
3119906,2014,7.1,1,1,210,1,1,1,1,1,1,15,14,0.392857143,0.142857143,0.714285714,0.285714286,0,0,3,31,210,0.547619048,0.452380952,0.904761905,0,0.095238095,0,0,1,0,7666.220708,0,0,2,0,1,0,1,1,1,1,0,1,1,29247,0.783,0.321,3.811,1.232,1,1,10871549.82,5362199.91,25534.28529,1
3169356,2014,5.950624541,0.591476855,11,253.2727273,1,1,1,1,0.818181818,0.826446281,19.2137931,145,0.475862069,0.331034483,0.606896552,0.4,0,0,3,31,2786,0.504307251,0.49569275,0.237257717,0.026920316,0.515075377,0.003948313,0,0.994974874,0.046661881,39356.16663,0,0,3,1,1,1,0,1,1,1,0,1,1,1207172,0.851,0.44,4.406,1.573,2,0.938090913,87985343.67,36006050.28,12923.92329,0
2504900,2014,3.206259169,0.64205379,17,120.1176471,1,1,1,1,0.294117647,0.031141869,18.73394495,109,0.555045872,0.596330275,0.587155963,0.412844037,0,0,2,25,2042,0.534769834,0.465230167,0.136630754,0.028893242,0.661116552,0.003917728,0,0.621939275,0.069049951,6887.141884,1,0,3,1,0,0,1,1,1,1,1,1,0,117274,0.528,0.353,13.162,-1.449,2,0.790566231,56351944.41,27936504.54,13680.95227,1
3156452,2014,5.990506329,0.492088608,2,330,1,1,1,1,0.5,0,15,44,0.553030303,0.454545455,0.568181818,0.431818182,0,0,3,31,660,0.487878788,0.512121212,0.301515152,0.01969697,0.215151515,0.001515152,0.001515152,0.9,0.043939394,8690.545717,1,1,1,0,0,0,0,1,1,1,0,1,0,39064,0.749,0.415,6.561,1.52,1,0.937399919,21743159.5,10139061.27,15362.21405,1
3165107,2014,6.5,1,1,546,1,1,1,1,1,0,21,26,0.532051282,0.423076923,0.730769231,0.269230769,0,0,3,31,546,0.434065934,0.565934066,0.562271062,0.029304029,0.366300366,0,0,1,0.053113553,17020.11479,0,0,3,1,1,1,1,1,1,1,0,0,1,123362,0.792,0.364,2.581,0.965,1,0.978531,22946033.16,9563680.86,17515.89901,0
3168101,2014,6.034495413,0.543119266,2,281.5,1,1,1,1,1,1,15.63888889,36,0.703703704,0.777777778,0.611111111,0.416666667,0,0,3,31,563,0.538188277,0.461811723,0.545293073,0.026642984,0.303730018,0,0,0.955595027,0.156305506,108539.655,1,0,3,1,1,1,1,1,1,1,1,1,0,486692,0.806,0.457,3.124,2.101,2,0.920634204,35265338.65,15663347.66,27821.22142,0
5205703,2014,6.1,1,1,180,1,1,1,1,1,1,8.571428571,21,0.595238095,0.523809524,1,0,0,0,5,52,180,0.544444444,0.455555556,0.388888889,0.044444444,0.533333333,0.011111111,0,1,0.055555556,17252.55444,0,0,3,1,1,0,1,1,1,1,0,1,0,44684,0.766,0.376,2.548,-0.322,2,1,12048260.01,5978720.73,33215.11517,0
3101409,2014,6.171309192,0.512534819,1,389,1,1,1,1,1,1,16.91304348,23,0.608695652,0.565217391,0.782608696,0.173913043,0,0.043478261,3,31,389,0.498714653,0.501285347,0.730077121,0.010282776,0.218508997,0,0,1,0.030848329,23742.79702,0,1,3,1,1,1,1,1,1,0,0,1,0,71822,0.762,0.296,1.312,0.059,1,0.95912537,17109484.86,7898610,20304.91003,1
1100148,2014,5.452538071,0.587563452,13,127,1,0.769230769,1,1,0.461538462,0.00591716,17.94565217,92,0.735507246,0.826086957,0.945652174,0.032608696,0,0.02173913,1,11,1651,0.51120533,0.48879467,0.122350091,0.01029679,0.159297396,0.004239855,0.000605694,0.439127801,0.017565112,11959.22561,1,1,2,0,0,0,0,0,1,1,0,1,1,257255,0.692,0.461,8.915,2.511,2,0.953132075,65118115.62,32559057.81,19720.8103,0
3104106,2014,6.15195122,0.724390244,2,407,1,1,1,1,1,1,18.93023256,43,0.635658915,0.604651163,0.906976744,0.023255814,0,0.093023256,3,31,814,0.511056511,0.488943489,0.530712531,0.013513514,0.0995086,0,0,1,0.027027027,21536.42516,0,0,3,1,1,0,1,1,1,1,0,1,0,221007,0.773,0.321,1.278,0.283,2,0.964129059,34318420.23,15616276.83,19184.61527,0
5106000,2014,6.2,1,1,278,1,1,1,1,1,0,21.38461538,13,0.641025641,0.615384615,0.538461538,0.461538462,0,0,5,51,278,0.446043166,0.553956835,0.017985612,0,0.111510791,0,0.007194245,1,0.043165468,16960.70757,0,0,3,1,1,0,1,1,1,1,1,0,0,103935,0.686,0.343,0.306,6.106,2,1,14933457.07,6757145.79,24306.27982,0
